Ensembl Gene ID	Ensembl Transcript ID	CDS Length
ENSG00000111845	ENST00000379568	1179
ENSG00000168116	ENST00000370733	2364
ENSG00000168116	ENST00000545356	2283
ENSG00000087152	ENST00000591295	559
ENSG00000087152	ENST00000454077	1065
ENSG00000087152	ENST00000389384	1044
ENSG00000087152	ENST00000587097	924
ENSG00000087152	ENST00000590537	218
ENSG00000087152	ENST00000590169	442
ENSG00000087152	ENST00000589805	419
ENSG00000178449	ENST00000550487	174
ENSG00000178449	ENST00000317943	174
ENSG00000178449	ENST00000550654	174
ENSG00000178449	ENST00000548985	174
ENSG00000094916	ENST00000209875	576
ENSG00000094916	ENST00000439541	576
ENSG00000094916	ENST00000550489	573
ENSG00000094916	ENST00000550411	576
ENSG00000094916	ENST00000552562	274
ENSG00000007216	ENST00000444914	1926
ENSG00000007216	ENST00000314669	1779
ENSG00000007216	ENST00000577903	108
ENSG00000007216	ENST00000579281	83
ENSG00000007216	ENST00000459818	83
ENSG00000007216	ENST00000545060	1650
ENSG00000007216	ENST00000537681	1566
ENSG00000184471	ENST00000328449	759
ENSG00000144120	ENST00000401466	936
ENSG00000144120	ENST00000272521	936
ENSG00000144120	ENST00000445518	342
ENSG00000144120	ENST00000409951	327
ENSG00000144120	ENST00000424086	936
ENSG00000170255	ENST00000302797	969
ENSG00000232748	ENST00000417110	639
ENSG00000112200	ENST00000515290	120
ENSG00000112200	ENST00000510483	475
ENSG00000112200	ENST00000370706	3186
ENSG00000112200	ENST00000357489	3042
ENSG00000112200	ENST00000370708	1680
ENSG00000112200	ENST00000370702	222
ENSG00000112200	ENST00000508603	453
ENSG00000112200	ENST00000491832	3126
ENSG00000112200	ENST00000370710	228
ENSG00000112200	ENST00000502749	219
ENSG00000112200	ENST00000504603	162
ENSG00000167395	ENST00000300850	5499
ENSG00000167395	ENST00000564189	164
ENSG00000167395	ENST00000428260	720
ENSG00000167395	ENST00000394979	5490
ENSG00000258653	ENST00000556551	864
ENSG00000258653	ENST00000553813	654
ENSG00000257755	ENST00000552815	201
ENSG00000139624	ENST00000551697	1056
ENSG00000139624	ENST00000380189	588
ENSG00000139624	ENST00000551005	987
ENSG00000139624	ENST00000547787	222
ENSG00000139624	ENST00000317551	1179
ENSG00000139624	ENST00000550919	235
ENSG00000139624	ENST00000553122	335
ENSG00000139624	ENST00000550547	407
ENSG00000139624	ENST00000438450	540
ENSG00000139624	ENST00000542320	588
ENSG00000139624	ENST00000547800	584
ENSG00000139624	ENST00000549389	282
ENSG00000139624	ENST00000550258	201
ENSG00000139624	ENST00000547455	282
ENSG00000139624	ENST00000546514	234
ENSG00000139624	ENST00000550899	234
ENSG00000139624	ENST00000422340	1005
ENSG00000182463	ENST00000371497	3105
ENSG00000182463	ENST00000329613	3096
ENSG00000088179	ENST00000263708	2781
ENSG00000088179	ENST00000420482	225
ENSG00000088179	ENST00000488279	484
ENSG00000088179	ENST00000433888	366
ENSG00000088179	ENST00000430976	407
ENSG00000088179	ENST00000431283	594
ENSG00000088179	ENST00000441089	658
ENSG00000088179	ENST00000544261	1680
ENSG00000151006	ENST00000280606	1662
ENSG00000120800	ENST00000261637	8358
ENSG00000163331	ENST00000309950	324
ENSG00000163331	ENST00000409042	342
ENSG00000163331	ENST00000343761	523
ENSG00000214140	ENST00000592014	165
ENSG00000214140	ENST00000586148	165
ENSG00000182674	ENST00000523207	2736
ENSG00000196557	ENST00000348261	7062
ENSG00000196557	ENST00000565831	7044
ENSG00000196557	ENST00000564231	3253
ENSG00000196557	ENST00000569107	3301
ENSG00000196557	ENST00000562079	3235
ENSG00000196557	ENST00000564927	2693
ENSG00000196557	ENST00000358590	7044
ENSG00000214934	ENST00000399269	714
ENSG00000183828	ENST00000392568	669
ENSG00000183828	ENST00000546553	291
ENSG00000019505	ENST00000020926	1281
ENSG00000019505	ENST00000533332	61
ENSG00000019505	ENST00000528101	557
ENSG00000111364	ENST00000238146	1803
ENSG00000111364	ENST00000544738	153
ENSG00000111364	ENST00000540763	129
ENSG00000111364	ENST00000538744	1710
ENSG00000111364	ENST00000354291	576
ENSG00000111364	ENST00000421670	624
ENSG00000147601	ENST00000276603	1320
ENSG00000147601	ENST00000276602	1260
ENSG00000147601	ENST00000518874	506
ENSG00000147601	ENST00000517390	559
ENSG00000227164	ENST00000439873	225
ENSG00000115183	ENST00000263635	5586
ENSG00000115183	ENST00000454300	5268
ENSG00000171940	ENST00000371471	3147
ENSG00000171940	ENST00000437222	450
ENSG00000171940	ENST00000431687	285
ENSG00000171940	ENST00000302342	3147
ENSG00000255439	ENST00000533518	365
ENSG00000255439	ENST00000532364	312
ENSG00000255439	ENST00000529564	498
ENSG00000094661	ENST00000209540	1068
ENSG00000118514	ENST00000265605	1464
ENSG00000118514	ENST00000367845	1302
ENSG00000118514	ENST00000349305	483
ENSG00000118514	ENST00000367847	1314
ENSG00000118514	ENST00000460753	404
ENSG00000118514	ENST00000534012	46
ENSG00000142538	ENST00000270631	303
ENSG00000105137	ENST00000342784	2208
ENSG00000105137	ENST00000597977	510
ENSG00000105137	ENST00000600440	2007
ENSG00000105137	ENST00000600252	1179
ENSG00000105137	ENST00000602203	571
ENSG00000261949	ENST00000576655	1557
ENSG00000187048	ENST00000310638	1560
ENSG00000187048	ENST00000371905	1368
ENSG00000187048	ENST00000371904	1563
ENSG00000187048	ENST00000457840	474
ENSG00000167397	ENST00000300851	450
ENSG00000167397	ENST00000319788	471
ENSG00000167397	ENST00000354895	279
ENSG00000167397	ENST00000394975	492
ENSG00000167397	ENST00000420057	278
ENSG00000167397	ENST00000394971	483
ENSG00000167397	ENST00000498155	486
ENSG00000167397	ENST00000472468	129
ENSG00000104888	ENST00000221485	1683
ENSG00000104888	ENST00000600601	1482
ENSG00000104888	ENST00000596689	350
ENSG00000104888	ENST00000543531	1647
ENSG00000163597	ENST00000591956	129
ENSG00000163597	ENST00000586942	156
ENSG00000163597	ENST00000493536	171
ENSG00000163597	ENST00000448136	168
ENSG00000163597	ENST00000590435	168
ENSG00000163597	ENST00000587838	168
ENSG00000141098	ENST00000268797	1158
ENSG00000064787	ENST00000448484	1431
ENSG00000064787	ENST00000371435	1521
ENSG00000064787	ENST00000395961	1755
ENSG00000064787	ENST00000422805	743
ENSG00000064787	ENST00000371440	1845
ENSG00000064787	ENST00000434986	753
ENSG00000064787	ENST00000411563	495
ENSG00000165629	ENST00000356708	897
ENSG00000165629	ENST00000335698	894
ENSG00000165629	ENST00000541227	753
ENSG00000185090	ENST00000373045	1374
ENSG00000185090	ENST00000397631	753
ENSG00000185090	ENST00000532512	393
ENSG00000185090	ENST00000525897	792
ENSG00000185090	ENST00000329006	708
ENSG00000122859	ENST00000242462	645
ENSG00000018510	ENST00000264167	1977
ENSG00000018510	ENST00000409888	570
ENSG00000122515	ENST00000413916	2589
ENSG00000122515	ENST00000457123	269
ENSG00000122515	ENST00000309315	2763
ENSG00000122515	ENST00000416856	189
ENSG00000122515	ENST00000433667	2667
ENSG00000122515	ENST00000265346	2685
ENSG00000122515	ENST00000441627	2763
ENSG00000171224	ENST00000373279	366
ENSG00000171224	ENST00000421716	310
ENSG00000070731	ENST00000225276	1125
ENSG00000070731	ENST00000585390	115
ENSG00000070731	ENST00000588920	637
ENSG00000070731	ENST00000588120	255
ENSG00000070731	ENST00000585736	225
ENSG00000206433	ENST00000448441	201
ENSG00000206433	ENST00000443340	294
ENSG00000206433	ENST00000400255	87
ENSG00000206433	ENST00000400257	42
ENSG00000206433	ENST00000400265	156
ENSG00000206433	ENST00000383484	201
ENSG00000206433	ENST00000400253	87
ENSG00000206433	ENST00000450047	109
ENSG00000206433	ENST00000400252	87
ENSG00000206433	ENST00000400251	87
ENSG00000206433	ENST00000400264	294
ENSG00000206433	ENST00000400263	201
ENSG00000206433	ENST00000400262	201
ENSG00000206433	ENST00000412931	138
ENSG00000206433	ENST00000400250	180
ENSG00000206433	ENST00000400261	249
ENSG00000206433	ENST00000383486	315
ENSG00000206433	ENST00000383480	222
ENSG00000206433	ENST00000383482	108
ENSG00000206433	ENST00000455553	131
ENSG00000206433	ENST00000551274	108
ENSG00000206433	ENST00000552592	276
ENSG00000010671	ENST00000372880	1452
ENSG00000010671	ENST00000308731	1980
ENSG00000104043	ENST00000558498	851
ENSG00000104043	ENST00000559726	369
ENSG00000104043	ENST00000559829	3579
ENSG00000104043	ENST00000560479	1487
ENSG00000104043	ENST00000557955	2154
ENSG00000104043	ENST00000558906	369
ENSG00000104043	ENST00000558458	253
ENSG00000104043	ENST00000558024	286
ENSG00000104043	ENST00000558829	160
ENSG00000104043	ENST00000284509	3579
ENSG00000196151	ENST00000359774	1431
ENSG00000196151	ENST00000358147	1155
ENSG00000196151	ENST00000392796	1431
ENSG00000196151	ENST00000409990	1431
ENSG00000196151	ENST00000409124	1290
ENSG00000175264	ENST00000308064	1236
ENSG00000196449	ENST00000373044	840
ENSG00000103507	ENST00000394951	1239
ENSG00000103507	ENST00000567530	654
ENSG00000103507	ENST00000394950	1098
ENSG00000103507	ENST00000287507	1008
ENSG00000103507	ENST00000219794	1239
ENSG00000103507	ENST00000561755	180
ENSG00000103507	ENST00000567676	264
ENSG00000103507	ENST00000484226	650
ENSG00000103507	ENST00000567682	439
ENSG00000141084	ENST00000317506	1863
ENSG00000141084	ENST00000448631	1785
ENSG00000141084	ENST00000411657	1602
ENSG00000141084	ENST00000536251	1176
ENSG00000141084	ENST00000425512	540
ENSG00000187583	ENST00000379410	1836
ENSG00000187583	ENST00000491024	531
ENSG00000187583	ENST00000379407	1731
ENSG00000187583	ENST00000379409	1992
ENSG00000178773	ENST00000268720	1902
ENSG00000178773	ENST00000525982	363
ENSG00000178773	ENST00000319518	1677
ENSG00000178773	ENST00000529800	519
ENSG00000178773	ENST00000568977	297
ENSG00000178773	ENST00000526232	277
ENSG00000183695	ENST00000329773	993
ENSG00000147869	ENST00000380911	804
ENSG00000142784	ENST00000361771	2031
ENSG00000142784	ENST00000447062	1848
ENSG00000142784	ENST00000472249	378
ENSG00000142784	ENST00000319394	2034
ENSG00000130598	ENST00000381911	549
ENSG00000130598	ENST00000381906	549
ENSG00000130598	ENST00000381905	549
ENSG00000130598	ENST00000252898	549
ENSG00000070526	ENST00000592042	192
ENSG00000070526	ENST00000359088	1416
ENSG00000070526	ENST00000156626	1803
ENSG00000070526	ENST00000585633	179
ENSG00000070526	ENST00000590784	458
ENSG00000070526	ENST00000589813	144
ENSG00000070526	ENST00000589992	192
ENSG00000204397	ENST00000375706	594
ENSG00000204397	ENST00000375704	294
ENSG00000204397	ENST00000525374	294
ENSG00000204397	ENST00000528513	287
ENSG00000167703	ENST00000571650	1722
ENSG00000167703	ENST00000301335	1710
ENSG00000167703	ENST00000412517	1299
ENSG00000167703	ENST00000572801	189
ENSG00000167703	ENST00000576721	171
ENSG00000167703	ENST00000571376	330
ENSG00000167703	ENST00000382147	1722
ENSG00000177054	ENST00000446113	1869
ENSG00000177054	ENST00000399351	1479
ENSG00000119383	ENST00000358994	972
ENSG00000119383	ENST00000455292	751
ENSG00000119383	ENST00000393370	972
ENSG00000119383	ENST00000348141	990
ENSG00000119383	ENST00000347048	315
ENSG00000119383	ENST00000445241	761
ENSG00000119383	ENST00000355007	846
ENSG00000119383	ENST00000414331	397
ENSG00000119383	ENST00000417728	789
ENSG00000119383	ENST00000453358	388
ENSG00000119383	ENST00000417504	529
ENSG00000119383	ENST00000440346	192
ENSG00000119383	ENST00000455240	361
ENSG00000119383	ENST00000411917	656
ENSG00000119383	ENST00000423100	186
ENSG00000119383	ENST00000436883	126
ENSG00000119383	ENST00000414510	186
ENSG00000119383	ENST00000432124	234
ENSG00000119383	ENST00000435305	456
ENSG00000119383	ENST00000419582	186
ENSG00000119383	ENST00000432651	186
ENSG00000119383	ENST00000435132	186
ENSG00000119383	ENST00000434095	186
ENSG00000119383	ENST00000337738	1077
ENSG00000119383	ENST00000357197	885
ENSG00000119383	ENST00000452489	1125
ENSG00000119383	ENST00000524946	456
ENSG00000197982	ENST00000373043	144
ENSG00000197982	ENST00000468084	144
ENSG00000197982	ENST00000373042	333
ENSG00000197982	ENST00000446260	480
ENSG00000152475	ENST00000427624	1596
ENSG00000152475	ENST00000597582	1596
ENSG00000019186	ENST00000216862	1545
ENSG00000019186	ENST00000395955	1347
ENSG00000019186	ENST00000395954	1119
ENSG00000173208	ENST00000308666	2223
ENSG00000187642	ENST00000341290	2031
ENSG00000187642	ENST00000433179	2091
ENSG00000083845	ENST00000601521	615
ENSG00000083845	ENST00000596314	601
ENSG00000083845	ENST00000598098	405
ENSG00000083845	ENST00000598495	678
ENSG00000083845	ENST00000596046	615
ENSG00000083845	ENST00000196551	615
ENSG00000133250	ENST00000393927	1173
ENSG00000133250	ENST00000596772	361
ENSG00000133250	ENST00000593661	512
ENSG00000133250	ENST00000594748	462
ENSG00000133250	ENST00000255616	939
ENSG00000133250	ENST00000599379	138
ENSG00000196659	ENST00000408939	1998
ENSG00000188786	ENST00000373036	2262
ENSG00000197557	ENST00000355689	1998
ENSG00000188290	ENST00000428771	744
ENSG00000188290	ENST00000304952	666
ENSG00000188290	ENST00000484667	570
ENSG00000135736	ENST00000258214	1653
ENSG00000185129	ENST00000331327	969
ENSG00000128655	ENST00000286063	2802
ENSG00000128655	ENST00000358450	2052
ENSG00000128655	ENST00000436700	409
ENSG00000128655	ENST00000409504	1728
ENSG00000128655	ENST00000389683	1470
ENSG00000128655	ENST00000433879	1310
ENSG00000128655	ENST00000427127	111
ENSG00000128655	ENST00000449286	1728
ENSG00000128655	ENST00000450799	375
ENSG00000182700	ENST00000333305	162
ENSG00000125741	ENST00000323060	543
ENSG00000125741	ENST00000263275	540
ENSG00000125741	ENST00000544371	381
ENSG00000197467	ENST00000479733	1749
ENSG00000197467	ENST00000398978	2154
ENSG00000197467	ENST00000354547	2088
ENSG00000197467	ENST00000357811	2052
ENSG00000197467	ENST00000520267	1938
ENSG00000197467	ENST00000517713	2007
ENSG00000197467	ENST00000522165	2061
ENSG00000197467	ENST00000520133	1833
ENSG00000197467	ENST00000461649	206
ENSG00000197467	ENST00000398975	743
ENSG00000197467	ENST00000456019	523
ENSG00000197467	ENST00000398974	2118
ENSG00000197467	ENST00000398971	2109
ENSG00000197467	ENST00000398968	2097
ENSG00000197467	ENST00000398966	2088
ENSG00000197467	ENST00000398964	2067
ENSG00000197467	ENST00000398969	1938
ENSG00000197467	ENST00000356340	2154
ENSG00000197467	ENST00000398972	2112
ENSG00000197467	ENST00000398973	2076
ENSG00000143379	ENST00000525956	490
ENSG00000143379	ENST00000271640	3876
ENSG00000143379	ENST00000448029	470
ENSG00000143379	ENST00000368962	1194
ENSG00000143379	ENST00000534805	1909
ENSG00000143379	ENST00000368969	3873
ENSG00000143379	ENST00000368963	750
ENSG00000143379	ENST00000498193	3779
ENSG00000143379	ENST00000368964	336
ENSG00000143379	ENST00000423081	452
ENSG00000120306	ENST00000261811	294
ENSG00000102076	ENST00000369951	1095
ENSG00000102076	ENST00000442922	495
ENSG00000104872	ENST00000596916	288
ENSG00000104872	ENST00000598175	166
ENSG00000104872	ENST00000597577	344
ENSG00000104872	ENST00000594845	164
ENSG00000104872	ENST00000598889	264
ENSG00000104872	ENST00000600875	550
ENSG00000104872	ENST00000596651	390
ENSG00000104872	ENST00000262265	873
ENSG00000104872	ENST00000596049	873
ENSG00000104872	ENST00000601807	821
ENSG00000104872	ENST00000601053	346
ENSG00000104872	ENST00000599366	709
ENSG00000104872	ENST00000597415	492
ENSG00000104872	ENST00000601825	246
ENSG00000104872	ENST00000595550	106
ENSG00000130592	ENST00000311604	1020
ENSG00000130592	ENST00000421485	180
ENSG00000130592	ENST00000446808	378
ENSG00000130592	ENST00000381775	1404
ENSG00000130592	ENST00000405957	834
ENSG00000130592	ENST00000451814	194
ENSG00000130592	ENST00000457279	825
ENSG00000130592	ENST00000429923	525
ENSG00000130592	ENST00000418975	366
ENSG00000130592	ENST00000406638	834
ENSG00000130592	ENST00000417766	666
ENSG00000130592	ENST00000432093	666
ENSG00000187608	ENST00000379389	498
ENSG00000177464	ENST00000323040	1089
ENSG00000232180	ENST00000442152	2133
ENSG00000232180	ENST00000450933	1233
ENSG00000232180	ENST00000553121	2007
ENSG00000232180	ENST00000553147	1905
ENSG00000179294	ENST00000325814	1140
ENSG00000135486	ENST00000546500	963
ENSG00000135486	ENST00000547708	470
ENSG00000135486	ENST00000547566	963
ENSG00000135486	ENST00000547617	915
ENSG00000135486	ENST00000552494	921
ENSG00000135486	ENST00000340913	1119
ENSG00000135486	ENST00000330752	963
ENSG00000135486	ENST00000552591	993
ENSG00000135486	ENST00000551702	436
ENSG00000135486	ENST00000420780	309
ENSG00000135486	ENST00000551133	924
ENSG00000135486	ENST00000547276	804
ENSG00000135486	ENST00000548688	694
ENSG00000135486	ENST00000550994	339
ENSG00000135486	ENST00000550482	576
ENSG00000119725	ENST00000540593	1218
ENSG00000119725	ENST00000555730	259
ENSG00000119725	ENST00000324593	1296
ENSG00000119725	ENST00000556396	291
ENSG00000119725	ENST00000557495	381
ENSG00000119725	ENST00000556659	377
ENSG00000119725	ENST00000557363	388
ENSG00000119725	ENST00000555602	240
ENSG00000119725	ENST00000442160	1551
ENSG00000119725	ENST00000398139	819
ENSG00000119725	ENST00000555044	1437
ENSG00000119725	ENST00000556160	224
ENSG00000119725	ENST00000554582	291
ENSG00000119725	ENST00000554797	211
ENSG00000119725	ENST00000334521	1278
ENSG00000119725	ENST00000556797	504
ENSG00000119725	ENST00000554316	282
ENSG00000119725	ENST00000556179	330
ENSG00000119725	ENST00000557214	508
ENSG00000119725	ENST00000553517	182
ENSG00000108292	ENST00000378137	978
ENSG00000108292	ENST00000325718	3282
ENSG00000108292	ENST00000471200	907
ENSG00000188157	ENST00000379370	6138
ENSG00000188157	ENST00000419249	813
ENSG00000101997	ENST00000376227	1884
ENSG00000125746	ENST00000589876	2322
ENSG00000125746	ENST00000588308	1284
ENSG00000125746	ENST00000586195	438
ENSG00000125746	ENST00000245925	1950
ENSG00000125746	ENST00000536630	2391
ENSG00000125746	ENST00000587152	2553
ENSG00000125746	ENST00000586405	230
ENSG00000125746	ENST00000587484	219
ENSG00000125746	ENST00000590819	156
ENSG00000125746	ENST00000399594	1812
ENSG00000125746	ENST00000590575	543
ENSG00000125746	ENST00000588272	361
ENSG00000125746	ENST00000588496	669
ENSG00000125746	ENST00000592853	276
ENSG00000125746	ENST00000586770	675
ENSG00000125746	ENST00000591721	444
ENSG00000125746	ENST00000593255	399
ENSG00000125746	ENST00000590043	333
ENSG00000125746	ENST00000590018	295
ENSG00000125746	ENST00000588172	425
ENSG00000123636	ENST00000392782	6399
ENSG00000123636	ENST00000392783	6507
ENSG00000123636	ENST00000426648	537
ENSG00000123636	ENST00000294905	631
ENSG00000123636	ENST00000441143	580
ENSG00000123636	ENST00000541068	285
ENSG00000123636	ENST00000437839	428
ENSG00000123636	ENST00000355831	6405
ENSG00000123636	ENST00000343439	6207
ENSG00000108312	ENST00000343638	2184
ENSG00000108312	ENST00000302904	2295
ENSG00000108312	ENST00000527034	2238
ENSG00000108312	ENST00000533177	2184
ENSG00000108312	ENST00000436088	2295
ENSG00000108312	ENST00000393606	2184
ENSG00000108312	ENST00000526094	2184
ENSG00000108312	ENST00000529383	2295
ENSG00000108312	ENST00000529947	110
ENSG00000108312	ENST00000529373	583
ENSG00000108312	ENST00000530828	448
ENSG00000140455	ENST00000561442	396
ENSG00000140455	ENST00000560070	400
ENSG00000140455	ENST00000380324	1563
ENSG00000140455	ENST00000557884	171
ENSG00000140455	ENST00000558157	171
ENSG00000140455	ENST00000559873	240
ENSG00000140455	ENST00000559192	168
ENSG00000140455	ENST00000559771	378
ENSG00000140455	ENST00000559276	118
ENSG00000140455	ENST00000558285	1512
ENSG00000140455	ENST00000559257	1331
ENSG00000140455	ENST00000538686	20
ENSG00000140455	ENST00000559711	1296
ENSG00000140455	ENST00000560202	321
